ID,Entrada,Semaforo,Salida,Detenido,VelProm
2674,19560.00,19910.65,19915.75,135.45,5.62
2675,19566.00,19915.80,19924.65,127.15,5.58
2676,19585.00,19934.30,19939.70,98.75,5.64
2677,19588.00,19937.70,19942.70,121.30,5.64
2678,19592.00,19941.85,19946.90,111.35,5.64
2679,19600.00,19945.35,19950.35,128.35,5.71
2680,19603.00,19950.20,19955.20,118.60,5.68
2681,19606.00,19954.15,19959.15,119.35,5.66
2682,19612.00,19977.35,19983.25,154.30,5.39
2683,19631.00,19981.30,19986.45,125.50,5.63
2684,19635.00,19984.95,19989.95,108.85,5.63
2685,19640.00,19988.75,19993.75,104.80,5.65
2686,19646.00,19995.05,20000.05,100.15,5.65
2687,19649.00,19998.35,20003.35,120.25,5.64
2688,19671.00,20001.45,20010.85,76.35,5.88
2689,19674.00,20021.40,20027.25,119.80,5.66
2690,19681.00,20026.40,20031.75,129.25,5.70
2691,19685.00,20029.80,20034.80,123.80,5.72
2692,19692.00,20035.70,20040.80,120.70,5.73
2693,19698.00,20039.70,20047.80,106.00,5.72
2694,19715.00,20066.80,20072.00,90.00,5.60
2695,19718.00,20070.60,20075.60,84.50,5.59
2696,19724.00,20076.80,20081.85,79.05,5.59
2697,19730.00,20083.10,20088.55,88.35,5.58
2698,19736.00,20086.70,20091.70,120.95,5.62
2699,19739.00,20092.40,20101.70,103.30,5.51
2700,19760.00,20097.40,20106.10,107.00,5.78
2701,19763.00,20114.95,20119.95,128.10,5.60
2702,19767.00,20118.70,20123.70,111.45,5.61
2703,19774.00,20124.05,20129.05,110.35,5.63
2704,19780.00,20128.15,20133.15,110.95,5.66
2705,19783.00,20131.45,20136.50,124.25,5.66
2706,19786.00,20135.85,20145.15,131.25,5.57
2707,19805.00,20140.35,20149.15,103.20,5.81
2708,19812.00,20153.45,20159.30,115.55,5.76
2709,19815.00,20165.35,20170.35,129.25,5.63
2710,19819.00,20171.30,20176.30,132.50,5.60
2711,19826.00,20177.30,20186.70,132.20,5.54
2712,19846.00,20181.20,20190.30,91.60,5.81
2713,19849.00,20197.90,20203.45,123.85,5.64
2714,19853.00,20203.15,20208.75,108.55,5.62
2715,19860.00,20206.80,20211.80,118.50,5.69
2716,19867.00,20212.45,20217.45,130.45,5.71
2717,19870.00,20216.10,20221.10,126.90,5.70
2718,19873.00,20220.25,20225.25,112.25,5.68
2719,19891.00,20226.15,20235.45,81.70,5.81
2720,19895.00,20231.25,20240.25,90.25,5.79
2721,19902.00,20236.85,20245.15,106.50,5.83
2722,19909.00,20244.95,20250.80,88.25,5.85
2723,19912.00,20250.85,20256.20,102.05,5.81
2724,19915.00,20262.10,20267.10,119.30,5.68
2725,19918.00,20266.85,20276.10,120.95,5.59
2726,19935.00,20271.75,20279.60,108.55,5.80
2727,19939.00,20285.60,20291.35,113.80,5.68
2728,19947.00,20290.85,20296.65,108.45,5.72
2729,19950.00,20294.70,20299.75,112.50,5.72
2730,19955.00,20298.85,20303.85,106.45,5.73
2731,19961.00,20302.35,20307.35,107.30,5.77
2732,19979.00,20306.25,20311.25,87.10,6.02
2733,19982.00,20329.30,20335.25,136.30,5.66
2734,19987.00,20334.30,20339.65,114.75,5.67
2735,19993.00,20337.45,20346.70,113.45,5.65
2736,20000.00,20343.60,20350.10,117.95,5.71
2737,20006.00,20348.25,20353.30,123.05,5.76
2738,20025.00,20352.25,20357.30,82.95,6.02
2739,20028.00,20355.85,20365.15,85.60,5.93
2740,20032.00,20374.50,20379.80,86.55,5.75
2741,20040.00,20379.25,20385.75,102.80,5.78
2742,20043.00,20385.50,20390.95,119.50,5.75
2743,20046.00,20389.30,20394.30,125.90,5.74
2744,20052.00,20393.75,20398.75,128.40,5.77
2745,20071.00,20401.50,20410.25,95.90,5.90
2746,20075.00,20418.30,20423.70,110.10,5.74
2747,20080.00,20422.00,20427.00,106.60,5.76
2748,20086.00,20427.30,20432.35,117.85,5.77
2749,20089.00,20430.60,20435.65,129.80,5.77
2750,20111.00,20435.40,20440.40,103.40,6.07
2751,20114.00,20438.95,20443.95,94.50,6.06
2752,20121.00,20443.35,20452.65,82.90,6.03
2753,20125.00,20461.30,20467.25,106.65,5.84
2754,20132.00,20464.65,20472.95,89.75,5.87
2755,20138.00,20471.80,20476.85,109.55,5.90
2756,20155.00,20477.15,20482.15,84.00,6.11
2757,20158.00,20480.50,20485.55,93.15,6.11
2758,20164.00,20485.55,20494.95,104.50,6.04
2759,20170.00,20505.30,20511.25,128.05,5.86
2760,20176.00,20514.10,20519.10,133.40,5.83
2761,20179.00,20519.80,20524.80,121.10,5.78
2762,20200.00,20524.45,20529.45,97.65,6.07
2763,20203.00,20529.80,20539.20,103.75,5.95
2764,20207.00,20534.20,20542.60,93.45,5.96
2765,20214.00,20549.30,20555.25,120.60,5.86
2766,20220.00,20553.95,20559.15,101.50,5.90
2767,20223.00,20562.50,20567.50,117.15,5.81
2768,20226.00,20567.80,20572.80,121.75,5.77
2769,20245.00,20571.05,20576.05,75.85,6.04
2770,20252.00,20578.45,20586.25,90.75,5.98
2771,20255.00,20593.60,20599.35,117.40,5.81
2772,20259.00,20598.70,20604.05,107.40,5.80
2773,20266.00,20601.80,20611.15,117.30,5.79
2774,20286.00,20610.00,20615.00,95.65,6.08
2775,20289.00,20613.00,20618.00,85.85,6.08
2776,20293.00,20618.30,20627.60,97.05,5.98
2777,20300.00,20622.90,20631.70,82.75,6.03
2778,20307.00,20629.80,20637.40,86.85,6.05
2779,20310.00,20638.80,20644.00,111.15,5.99
2780,20313.00,20642.65,20647.65,107.80,5.98
2781,20331.00,20646.50,20654.90,68.10,6.17
2782,20335.00,20653.45,20658.60,77.50,6.18
2783,20342.00,20657.90,20662.90,65.85,6.23
2784,20349.00,20664.90,20674.20,98.80,6.15
2785,20352.00,20670.50,20679.50,113.15,6.11
2786,20355.00,20682.55,20687.80,104.50,6.01
2787,20358.00,20687.20,20692.30,117.15,5.98
2788,20375.00,20691.20,20696.25,93.60,6.23
2789,20379.00,20697.60,20702.85,77.55,6.18
2790,20387.00,20701.00,20706.00,74.65,6.27
2791,20390.00,20704.55,20709.55,82.05,6.26
2792,20395.00,20725.40,20731.25,126.85,5.95
2793,20401.00,20730.45,20735.80,134.25,5.97
2794,20419.00,20733.85,20738.85,80.60,6.25
2795,20422.00,20737.75,20742.75,75.55,6.24
2796,20427.00,20743.50,20748.55,68.35,6.22
2797,20433.00,20749.05,20754.10,62.80,6.23
2798,20440.00,20769.35,20775.25,116.90,5.97
2799,20446.00,20773.00,20781.85,118.90,5.96
2800,20465.00,20779.70,20785.00,104.40,6.25
2801,20468.00,20783.05,20791.90,87.95,6.17
2802,20472.00,20789.40,20798.50,56.25,6.13
2803,20480.00,20813.40,20819.25,86.90,5.90
2804,20483.00,20817.05,20826.40,108.80,5.82
2805,20486.00,20823.20,20832.30,101.90,5.78
2806,20492.00,20829.85,20839.65,125.75,5.75
2807,20511.00,20834.25,20843.65,106.00,6.01
2808,20515.00,20838.75,20847.65,86.25,6.01
2809,20520.00,20858.45,20863.75,99.00,5.82
2810,20526.00,20865.05,20870.20,107.60,5.81
2811,20529.00,20868.75,20877.30,124.65,5.74
2812,20551.00,20876.15,20881.45,92.15,6.05
2813,20554.00,20879.45,20888.85,86.70,5.97
2814,20561.00,20886.10,20895.15,93.30,5.99
2815,20565.00,20905.55,20910.55,126.15,5.79
2816,20572.00,20909.20,20914.20,103.45,5.84
2817,20578.00,20915.05,20920.05,105.00,5.85
2818,20595.00,20921.40,20926.45,93.95,6.03
2819,20598.00,20926.25,20935.55,93.30,5.93
2820,20604.00,20932.65,20941.80,103.45,5.92
2821,20610.00,20937.55,20945.85,81.45,5.96
2822,20616.00,20953.95,20959.00,125.50,5.83
2823,20619.00,20961.05,20966.05,109.50,5.76
2824,20640.00,20965.45,20970.45,80.00,6.05
2825,20643.00,20972.80,20982.15,78.90,5.90
2826,20647.00,20989.30,20995.25,94.00,5.74
2827,20654.00,20996.05,21001.10,134.80,5.76
2828,20660.00,21001.15,21006.20,112.45,5.78
2829,20667.00,21005.90,21010.90,121.35,5.82
2830,20685.00,21009.60,21014.65,93.35,6.07
2831,20692.00,21016.45,21025.75,78.50,5.99
2832,20698.00,21021.55,21030.60,89.45,6.01
2833,20706.00,21028.20,21037.00,74.80,6.04
2834,20726.00,21044.80,21049.80,64.10,6.18
2835,20732.00,21048.35,21053.35,113.60,6.22
2836,20740.00,21051.40,21056.40,98.25,6.32
2837,20748.00,21056.15,21061.15,93.15,6.39
2838,20770.00,21061.40,21070.65,68.35,6.65
2839,20775.00,21078.30,21083.65,90.65,6.48
2840,20782.00,21083.00,21088.15,69.30,6.53
2841,20789.00,21087.05,21092.10,62.70,6.60
2842,20795.00,21092.10,21097.10,81.75,6.62
2843,20815.00,21098.05,21103.10,69.25,6.94
2844,20821.00,21103.80,21113.05,59.05,6.85
2845,20827.00,21108.65,21117.60,68.40,6.88
2846,20834.00,21114.35,21122.60,78.15,6.93
2847,20842.00,21122.45,21128.20,66.90,6.99
2848,20864.00,21128.85,21134.15,38.35,7.40
2849,20867.00,21134.65,21139.70,39.15,7.33
2850,20872.00,21146.95,21156.25,58.75,7.04
2851,20878.00,21165.10,21171.20,104.70,6.82
2852,20881.00,21170.20,21175.65,94.10,6.79
2853,20902.00,21173.70,21178.75,48.95,7.23
2854,20909.00,21179.95,21185.50,46.00,7.23
2855,20912.00,21184.20,21189.25,47.85,7.21
2856,20915.00,21188.10,21196.15,55.00,7.11
2857,20922.00,21209.30,21215.25,101.20,6.82
2858,20929.00,21214.35,21219.70,94.95,6.88
2859,20947.00,21217.75,21222.80,50.05,7.25
2860,20954.00,21223.00,21228.05,52.65,7.30
2861,20957.00,21228.30,21233.30,34.15,7.24
2862,20960.00,21233.65,21243.00,30.35,7.07
2863,20965.00,21238.40,21247.65,47.80,7.08
2864,20971.00,21254.45,21259.80,68.90,6.93
2865,20991.00,21258.65,21263.65,58.50,7.34
2866,20994.00,21262.65,21267.65,51.55,7.31
2867,21000.00,21269.00,21274.00,50.05,7.30
2868,21008.00,21272.65,21277.65,40.85,7.42
2869,21012.00,21279.60,21288.90,44.70,7.22
2870,21017.00,21284.50,21293.45,57.40,7.23
2871,21035.00,21301.25,21306.30,44.80,7.37
2872,21038.00,21305.75,21310.75,60.45,7.33
2873,21041.00,21311.90,21316.90,48.60,7.25
2874,21045.00,21319.05,21324.10,34.40,7.17
2875,21052.00,21323.45,21332.60,63.40,7.13
2876,21059.00,21329.75,21337.20,50.20,7.19
2877,21077.00,21343.90,21348.90,40.00,7.36
2878,21082.00,21348.45,21353.45,53.10,7.37
2879,21088.00,21352.90,21357.90,54.15,7.41
2880,21094.00,21356.70,21361.75,63.75,7.47
2881,21097.00,21360.60,21365.65,58.10,7.44
2882,21100.00,21367.80,21377.05,60.95,7.22
2883,21103.00,21372.50,21381.45,48.90,7.18
2884,21107.00,21385.35,21391.25,59.00,7.04
2885,21128.00,21390.55,21396.10,32.10,7.46
2886,21133.00,21397.40,21402.40,52.70,7.42
2887,21139.00,21403.60,21408.60,52.60,7.42
2888,21142.00,21407.80,21412.80,60.35,7.39
2889,21149.00,21412.00,21421.30,50.90,7.34
2890,21169.00,21429.35,21435.25,34.40,7.51
2891,21172.00,21434.60,21440.55,38.05,7.45
2892,21176.00,21439.35,21444.45,26.60,7.45
2893,21184.00,21445.65,21450.70,52.50,7.50
2894,21187.00,21451.00,21456.00,57.20,7.43
2895,21190.00,21454.55,21463.85,51.70,7.30
2896,21210.00,21459.10,21467.90,17.60,7.75
2897,21213.00,21466.45,21474.05,25.20,7.66
2898,21217.00,21476.45,21481.45,37.90,7.56
2899,21225.00,21482.50,21487.50,32.25,7.62
2900,21228.00,21487.30,21492.30,62.55,7.57
2901,21231.00,21491.70,21496.75,47.30,7.53
2902,21238.00,21497.60,21506.95,59.00,7.44
2903,21258.00,21501.70,21510.30,27.40,7.93
2904,21265.00,21517.25,21523.20,45.60,7.75
2905,21268.00,21520.90,21530.25,45.15,7.63
2906,21275.00,21527.05,21536.15,37.05,7.66
2907,21278.00,21534.40,21540.35,35.70,7.62
2908,21298.00,21540.50,21545.85,6.70,8.07
2909,21301.00,21544.15,21553.05,29.20,7.93
2910,21305.00,21563.00,21568.15,48.10,7.60
2911,21312.00,21567.85,21572.85,57.45,7.67
2912,21318.00,21571.65,21576.65,46.10,7.73
2913,21323.00,21574.70,21579.70,63.45,7.79
2914,21343.00,21577.75,21582.75,20.35,8.34
2915,21346.00,21580.85,21585.85,15.85,8.34
2916,21349.00,21585.30,21594.70,1.70,8.14
2917,21352.00,21605.30,21611.25,34.40,7.71
2918,21359.00,21608.45,21617.20,45.95,7.75
2919,21366.00,21616.15,21621.15,57.00,7.84
2920,21386.00,21619.35,21624.35,26.80,8.39
2921,21392.00,21623.50,21628.50,26.90,8.46
2922,21395.00,21630.30,21639.60,22.40,8.18
2923,21400.00,21634.95,21643.15,27.60,8.23
2924,21407.00,21649.30,21655.25,36.30,8.06
2925,21410.00,21661.65,21666.70,51.70,7.79
2926,21413.00,21668.60,21673.60,54.00,7.67
2927,21431.00,21671.85,21676.85,17.00,8.14
2928,21435.00,21676.70,21686.00,26.60,7.97
2929,21442.00,21693.35,21699.25,36.50,7.77
2930,21449.00,21696.50,21705.20,35.45,7.81
2931,21452.00,21705.65,21710.65,51.35,7.73
2932,21455.00,21711.20,21716.25,43.95,7.66
2933,21458.00,21716.45,21721.45,57.10,7.59
2934,21475.00,21737.35,21743.25,46.60,7.46
2935,21479.00,21742.35,21747.70,44.95,7.44
2936,21487.00,21745.95,21750.95,31.20,7.58
2937,21490.00,21752.35,21757.80,36.45,7.47
2938,21495.00,21756.15,21761.20,44.40,7.51
2939,21501.00,21761.55,21770.95,56.35,7.41
2940,21519.00,21781.35,21787.25,45.00,7.46
2941,21522.00,21788.30,21793.70,40.80,7.36
2942,21527.00,21792.55,21797.55,46.50,7.39
2943,21533.00,21796.90,21801.90,34.25,7.44
2944,21540.00,21801.70,21806.75,72.35,7.50
2945,21546.00,21808.40,21817.70,72.65,7.36
2946,21565.00,21813.25,21822.15,31.85,7.78
2947,21568.00,21825.40,21831.30,38.25,7.60
2948,21572.00,21830.40,21835.75,36.85,7.58
2949,21580.00,21833.75,21843.15,24.60,7.60
2950,21583.00,21837.85,21847.15,45.25,7.57
2951,21586.00,21844.35,21854.40,42.55,7.45
2952,21592.00,21852.70,21861.95,52.80,7.41
2953,21611.00,21869.40,21875.25,42.30,7.57
2954,21615.00,21874.60,21880.15,40.60,7.54
2955,21620.00,21879.55,21884.70,35.30,7.56
2956,21626.00,21883.30,21888.30,46.20,7.62
2957,21629.00,21886.30,21891.35,48.75,7.62
2958,21651.00,21913.30,21919.25,65.15,7.46
2959,21654.00,21918.35,21923.70,59.40,7.42
2960,21661.00,21923.55,21928.65,50.10,7.47
2961,21665.00,21929.15,21934.25,41.30,7.43
2962,21672.00,21932.50,21937.50,53.15,7.53
2963,21678.00,21957.65,21963.35,81.90,7.01
2964,21695.00,21962.15,21967.35,65.70,7.34
2965,21698.00,21965.50,21974.40,52.90,7.24
2966,21704.00,21973.50,21979.00,52.40,7.27
2967,21710.00,21978.50,21983.50,43.40,7.31
2968,21716.00,22001.45,22007.30,88.30,6.87
2969,21719.00,22004.90,22014.10,83.20,6.78
2970,21740.00,22011.35,22019.05,71.05,7.17
2971,21743.00,22017.05,22022.10,55.15,7.17
2972,21747.00,22022.90,22027.95,48.95,7.12
2973,21754.00,22026.60,22035.95,70.95,7.09
2974,21760.00,22032.70,22041.75,56.55,7.10
2975,21763.00,22050.45,22055.45,78.90,6.84
2976,21766.00,22053.85,22058.85,77.00,6.83
2977,21785.00,22057.30,22062.35,75.80,7.21
2978,21792.00,22064.55,22069.55,66.50,7.21
2979,21795.00,22068.35,22073.40,55.65,7.18
2980,21799.00,22071.90,22081.20,53.85,7.09
2981,21806.00,22077.05,22086.15,66.95,7.14
2982,21826.00,22082.55,22091.10,25.40,7.54
2983,21829.00,22091.65,22096.70,32.90,7.47
2984,21833.00,22100.95,22105.95,50.15,7.33
2985,21840.00,22106.35,22111.35,47.50,7.37
2986,21847.00,22113.65,22123.05,66.15,7.25
2987,21850.00,22133.35,22139.25,83.65,6.91
2988,21853.00,22136.95,22146.45,78.95,6.82
2989,21871.00,22143.00,22152.20,42.15,7.11
2990,21875.00,22148.80,22156.50,38.45,7.10
2991,21882.00,22156.55,22163.05,60.00,7.12
2992,21889.00,22178.40,22183.75,78.10,6.79
2993,21892.00,22181.55,22190.60,87.15,6.70
2994,21895.00,22187.95,22196.60,70.15,6.63
2995,21898.00,22194.10,22203.30,78.25,6.55
2996,21915.00,22200.45,22209.00,43.95,6.80
2997,21919.00,22222.50,22227.80,67.75,6.48
2998,21927.00,22226.10,22231.10,86.55,6.58
2999,21930.00,22231.15,22236.15,81.60,6.53
3000,21935.00,22237.55,22242.55,74.15,6.50
3001,21941.00,22242.10,22247.10,86.40,6.53
3002,21959.00,22247.85,22257.15,47.50,6.71
3003,21962.00,22268.80,22273.80,72.90,6.41
3004,21967.00,22274.75,22279.75,74.60,6.39
3005,21973.00,22278.45,22283.45,77.20,6.44
3006,21980.00,22281.95,22286.95,80.35,6.52
3007,21986.00,22287.85,22292.90,86.45,6.52
3008,22005.00,22291.10,22300.40,47.10,6.77
3009,22008.00,22296.40,22305.50,57.10,6.72
3010,22012.00,22301.55,22309.45,53.10,6.72
3011,22020.00,22311.35,22316.40,54.50,6.75
3012,22023.00,22321.50,22326.55,90.15,6.59
3013,22026.00,22324.60,22329.60,78.85,6.59
3014,22032.00,22330.20,22335.20,75.30,6.60
3015,22051.00,22335.20,22344.50,57.40,6.81
3016,22055.00,22339.75,22348.05,54.20,6.82
3017,22060.00,22353.60,22359.35,72.45,6.68
3018,22066.00,22357.60,22362.65,78.15,6.74
3019,22069.00,22361.30,22366.30,76.95,6.73
3020,22091.00,22371.80,22376.85,64.25,7.00
3021,22094.00,22378.70,22388.00,61.95,6.80
3022,22101.00,22383.95,22392.95,50.20,6.85
3023,22105.00,22389.30,22397.25,46.30,6.84
3024,22112.00,22399.85,22404.85,73.60,6.83
3025,22118.00,22405.15,22410.15,72.40,6.85
3026,22135.00,22410.85,22415.85,30.85,7.12
3027,22138.00,22414.65,22419.65,25.80,7.10
3028,22144.00,22422.55,22431.80,60.40,6.95
3029,22150.00,22428.60,22437.65,51.40,6.95
3030,22156.00,22441.40,22447.25,93.40,6.87
3031,22159.00,22445.80,22450.90,83.40,6.85
3032,22180.00,22451.65,22457.35,41.45,7.21
3033,22183.00,22456.40,22461.45,36.35,7.18
3034,22187.00,22459.65,22464.65,24.60,7.20
3035,22194.00,22485.30,22491.25,108.40,6.73
3036,22200.00,22489.75,22495.00,93.20,6.78
3037,22203.00,22495.10,22501.40,83.65,6.70
3038,22206.00,22500.15,22505.20,90.00,6.68
3039,22225.00,22503.25,22508.25,39.75,7.06
3040,22232.00,22508.50,22513.50,46.25,7.10
3041,22235.00,22529.25,22535.20,75.25,6.66
3042,22239.00,22535.90,22541.85,71.65,6.60
3043,22246.00,22540.90,22545.95,98.55,6.67
3044,22266.00,22544.15,22549.15,57.00,7.06
3045,22269.00,22547.55,22552.55,54.70,7.05
3046,22273.00,22553.35,22562.75,47.25,6.90
3047,22280.00,22557.60,22566.90,47.90,6.97
3048,22287.00,22562.15,22570.50,50.20,7.05
3049,22290.00,22574.80,22580.00,63.60,6.90
3050,22293.00,22578.55,22583.55,62.80,6.88
3051,22311.00,22584.80,22589.80,52.80,7.17
3052,22315.00,22590.25,22595.25,53.75,7.14
3053,22322.00,22597.25,22606.70,73.25,7.02
3054,22329.00,22617.40,22623.25,80.05,6.80
3055,22332.00,22620.55,22629.25,77.40,6.73
3056,22335.00,22627.25,22632.30,74.55,6.73
3057,22338.00,22631.10,22636.15,84.80,6.71
3058,22355.00,22634.75,22639.75,46.50,7.02
3059,22359.00,22640.90,22645.90,52.00,6.97
3060,22367.00,22661.40,22667.25,95.80,6.66
3061,22370.00,22665.85,22671.05,83.85,6.64
3062,22375.00,22669.10,22674.10,71.00,6.69
3063,22381.00,22676.25,22681.30,95.70,6.66
3064,22399.00,22683.55,22688.55,63.15,6.91
3065,22402.00,22689.00,22698.30,67.85,6.75
3066,22407.00,22693.85,22702.75,63.35,6.76
3067,22413.00,22705.45,22711.30,81.40,6.70
3068,22420.00,22708.75,22717.00,72.95,6.73
3069,22426.00,22723.30,22728.30,85.50,6.62
3070,22445.00,22727.90,22732.90,63.50,6.95
3071,22448.00,22732.45,22741.75,63.65,6.81
3072,22452.00,22736.95,22745.40,54.20,6.82
3073,22460.00,22749.50,22755.30,69.10,6.77
3074,22463.00,22754.75,22760.65,62.20,6.72
3075,22466.00,22760.50,22766.25,63.65,6.66
3076,22472.00,22772.70,22777.75,91.75,6.54
3077,22491.00,22793.35,22799.25,98.05,6.49
3078,22495.00,22798.35,22803.70,80.05,6.48
3079,22500.00,22801.50,22810.50,58.40,6.44
3080,22506.00,22809.30,22814.85,62.35,6.48
3081,22509.00,22813.45,22821.15,67.95,6.41
3082,22531.00,22820.10,22828.15,58.20,6.73
3083,22534.00,22838.80,22844.00,75.60,6.45
3084,22541.00,22843.35,22848.45,62.95,6.51
3085,22545.00,22847.10,22852.15,84.80,6.51
3086,22552.00,22852.65,22857.65,72.00,6.54
3087,22558.00,22857.00,22862.00,81.15,6.58
3088,22575.00,22861.90,22871.25,50.70,6.75
3089,22578.00,22866.30,22875.35,38.70,6.73
3090,22584.00,22872.55,22881.15,44.30,6.73
3091,22590.00,22888.35,22893.40,108.70,6.59
3092,22596.00,22891.70,22896.70,102.15,6.65
3093,22599.00,22895.05,22900.05,86.75,6.64
3094,22620.00,22898.55,22903.55,58.75,7.05
3095,22623.00,22903.25,22908.25,64.40,7.01
3096,22627.00,22909.60,22918.90,32.10,6.85
3097,22634.00,22914.25,22923.25,57.90,6.91
3098,22640.00,22919.85,22928.10,63.45,6.94
3099,22643.00,22926.80,22932.30,62.70,6.91
3100,22646.00,22938.90,22943.90,98.70,6.71
3101,22665.00,22942.35,22947.35,56.90,7.08
3102,22672.00,22949.75,22959.15,42.35,6.97
3103,22675.00,22954.30,22963.40,33.55,6.93
3104,22679.00,22969.40,22975.25,63.20,6.75
3105,22686.00,22981.00,22986.00,96.25,6.67
3106,22706.00,22984.35,22989.35,52.50,7.06
3107,22709.00,22991.65,22996.65,39.45,6.95
3108,22713.00,22998.05,23007.35,58.55,6.79
3109,22720.00,23003.00,23010.75,59.40,6.88
3110,22727.00,23014.30,23019.70,77.05,6.83
3111,22730.00,23017.80,23025.65,65.50,6.76
3112,22733.00,23028.85,23033.85,81.80,6.65
3113,22751.00,23035.55,23040.55,58.80,6.91
3114,22755.00,23056.95,23063.15,86.35,6.49
3115,22762.00,23062.00,23067.30,81.10,6.55
3116,22769.00,23065.35,23070.35,72.65,6.64
3117,22772.00,23071.50,23076.90,89.65,6.56
3118,22775.00,23076.45,23081.45,72.05,6.53
3119,22778.00,23081.65,23091.00,79.30,6.39
3120,22795.00,23101.35,23107.25,79.50,6.41
3121,22799.00,23108.40,23114.05,84.70,6.35
3122,22807.00,23114.75,23120.05,76.80,6.39
3123,22810.00,23118.45,23123.45,95.80,6.38
3124,22815.00,23121.60,23126.60,86.65,6.42
3125,22821.00,23126.00,23135.30,89.80,6.36
3126,22839.00,23130.70,23139.80,69.15,6.65
3127,22842.00,23150.35,23155.40,90.05,6.38
3128,22847.00,23156.95,23161.95,85.00,6.35
3129,22853.00,23161.75,23166.75,89.10,6.37
3130,22860.00,23167.75,23172.75,87.95,6.39
3131,22866.00,23173.45,23182.80,86.75,6.31
3132,22885.00,23178.10,23187.10,56.40,6.62
3133,22888.00,23189.95,23195.50,80.50,6.50
3134,22892.00,23193.70,23198.75,74.90,6.52
3135,22900.00,23200.85,23205.90,88.15,6.54
3136,22903.00,23205.05,23210.10,108.30,6.51
3137,22906.00,23208.50,23213.50,80.00,6.50
3138,22912.00,23215.90,23225.20,57.60,6.39
3139,22931.00,23233.30,23239.25,68.45,6.49
3140,22935.00,23242.75,23247.75,92.10,6.39
3141,22940.00,23250.10,23255.10,100.70,6.35
3142,22946.00,23256.60,23261.65,115.85,6.34
3143,22949.00,23260.70,23270.00,105.15,6.23
3144,22971.00,23267.05,23276.20,68.25,6.55
3145,22974.00,23287.45,23292.45,99.85,6.28
3146,22981.00,23292.25,23297.30,86.35,6.32
3147,22985.00,23298.80,23303.80,97.80,6.27
3148,22992.00,23303.65,23312.95,109.15,6.23
3149,22998.00,23308.20,23316.60,112.25,6.28
3150,23015.00,23323.30,23328.35,92.35,6.38
3151,23018.00,23328.60,23333.70,83.00,6.34
3152,23024.00,23332.05,23337.10,73.25,6.39
3153,23030.00,23337.80,23342.80,83.40,6.39
3154,23036.00,23345.05,23350.05,120.35,6.37
3155,23039.00,23364.95,23371.15,135.80,6.02
3156,23060.00,23369.25,23374.50,108.45,6.36
3157,23063.00,23374.65,23381.05,100.70,6.29
3158,23067.00,23379.30,23384.40,80.30,6.30
3159,23074.00,23382.40,23391.75,62.95,6.29
3160,23080.00,23386.95,23395.05,72.30,6.35
3161,23083.00,23393.80,23402.05,70.70,6.27
3162,23086.00,23409.60,23415.35,129.10,6.07
3163,23105.00,23416.00,23421.20,90.80,6.33
3164,23112.00,23419.70,23424.75,89.10,6.39
3165,23115.00,23423.70,23428.70,72.15,6.38
3166,23119.00,23427.30,23432.30,65.10,6.38
3167,23126.00,23434.10,23443.40,109.75,6.30
3168,23146.00,23439.10,23448.10,64.60,6.62
3169,23149.00,23444.75,23452.20,62.35,6.60
3170,23153.00,23453.75,23459.40,80.35,6.53
3171,23160.00,23459.25,23464.45,73.95,6.57
3172,23167.00,23465.00,23470.05,73.50,6.60
3173,23170.00,23469.25,23474.25,67.55,6.57
3174,23173.00,23496.95,23503.15,115.20,6.06
3175,23191.00,23502.15,23507.60,75.35,6.32
3176,23195.00,23507.20,23513.90,92.45,6.27
3177,23202.00,23511.95,23517.00,83.65,6.35
3178,23209.00,23517.60,23522.60,79.65,6.38
3179,23212.00,23521.40,23530.80,92.30,6.27
3180,23215.00,23541.25,23547.25,126.50,6.02
3181,23218.00,23545.95,23551.25,121.05,6.00
3182,23235.00,23550.05,23555.05,104.35,6.25
3183,23239.00,23553.35,23562.35,92.95,6.19
3184,23247.00,23561.05,23566.95,79.60,6.25
3185,23250.00,23585.35,23591.25,120.65,5.86
3186,23255.00,23590.40,23595.45,133.15,5.87
3187,23261.00,23593.65,23598.70,127.90,5.92
3188,23279.00,23599.20,23604.25,91.40,6.15
3189,23282.00,23602.60,23607.60,95.70,6.14
3190,23287.00,23607.00,23612.00,100.75,6.15
3191,23293.00,23610.50,23619.75,96.55,6.12
3192,23300.00,23629.25,23635.25,127.05,5.97
3193,23306.00,23633.40,23638.40,129.25,6.02
3194,23325.00,23637.95,23642.95,105.10,6.29
3195,23328.00,23641.95,23646.95,103.70,6.27
3196,23332.00,23645.70,23650.70,86.80,6.28
3197,23340.00,23652.55,23657.55,93.75,6.30
3198,23343.00,23656.15,23665.45,114.70,6.20
3199,23346.00,23660.70,23669.15,111.90,6.19
3200,23352.00,23673.30,23679.25,106.30,6.11
3201,23371.00,23676.65,23684.95,91.80,6.37
3202,23375.00,23687.05,23692.05,77.35,6.31
3203,23380.00,23693.55,23698.55,99.70,6.28
3204,23386.00,23697.35,23706.75,109.85,6.24
3205,23389.00,23701.65,23710.90,105.85,6.21
3206,23411.00,23707.80,23716.75,75.50,6.54
3207,23414.00,23714.70,23723.70,89.90,6.46
3208,23421.00,23731.60,23736.60,88.10,6.34
3209,23425.00,23735.60,23740.65,115.40,6.34
3210,23432.00,23741.95,23751.30,91.95,6.26
