, Maximo de coches calle maxima semaforo a la mitad    max_autos = 5000  longitud_total = 2000  posicion_semaforo = 1000.

ID,Entrada,Semaforo,Salida,Detenido,VelProm
# ESTADISTICAS_GENERALES
TiempoTotal,36720.85
VehiculosCreados,5000
VehiculosCompletados,5000
CiclosSemaforo,834
TiempoPromedio,245.27
VelocidadPromedio,8.29
TiempoDetenidoPromedio,32.85
Eficiencia,82.9
# DATOS_VEHICULOS
ID,Entrada,Semaforo,Salida,Detenido,VelProm
2520,18579.00,18771.15,18876.60,44.20,6.72
2521,18584.00,18777.25,18882.50,75.90,6.70
2522,18590.00,18782.55,18886.60,97.05,6.74
2523,18593.00,18790.95,18893.35,91.25,6.66
2524,18615.00,18796.60,18898.20,55.60,7.06
2525,18618.00,18802.85,18904.20,51.70,6.99
2526,18625.00,18816.15,18921.65,67.15,6.74
2527,18629.00,18822.35,18927.65,71.65,6.70
2528,18636.00,18828.05,18932.75,101.10,6.74
2529,18642.00,18835.00,18936.35,96.20,6.79
2530,18659.00,18840.50,18941.70,52.30,7.07
2531,18662.00,18844.15,18945.35,51.30,7.06
2532,18668.00,18847.70,18948.90,36.50,7.12
2533,18674.00,18851.00,18952.20,36.75,7.19
2534,18680.00,18877.40,18979.45,103.85,6.68
2535,18683.00,18882.65,18984.80,110.85,6.63
2536,18704.00,18886.40,18992.00,53.30,6.94
2537,18707.00,18892.45,18998.35,49.15,6.86
2538,18711.00,18897.00,19001.80,29.80,6.88
2539,18718.00,18921.35,19023.45,54.40,6.55
2540,18724.00,18926.35,19027.90,95.45,6.58
2541,18727.00,18932.05,19034.05,95.65,6.51
2542,18730.00,18936.80,19038.00,108.50,6.49
2543,18749.00,18941.20,19042.40,51.05,6.82
2544,18756.00,18945.65,19051.25,54.15,6.77
2545,18759.00,18965.20,19067.40,77.90,6.49
2546,18763.00,18972.15,19073.75,66.20,6.44
2547,18770.00,18977.75,19079.05,103.85,6.47
2548,18790.00,18983.70,19084.90,81.95,6.78
2549,18793.00,18990.65,19094.75,78.90,6.63
2550,18797.00,19011.30,19112.55,97.40,6.34
2551,18804.00,19014.60,19119.65,82.25,6.34
2552,18811.00,19022.60,19124.50,80.70,6.38
2553,18814.00,19028.85,19130.15,87.50,6.33
2554,18817.00,19032.65,19133.85,93.90,6.31
2555,18835.00,19037.05,19142.60,70.80,6.50
2556,18839.00,19041.85,19147.15,87.95,6.49
2557,18846.00,19060.00,19161.25,91.05,6.34
2558,18853.00,19065.30,19166.55,82.05,6.38
2559,18856.00,19069.45,19170.65,80.05,6.36
2560,18859.00,19073.60,19174.80,99.20,6.33
2561,18862.00,19079.10,19184.55,107.60,6.20
2562,18879.00,19085.55,19190.90,74.85,6.41
2563,18883.00,19098.20,19199.80,83.90,6.31
2564,18891.00,19102.95,19204.30,68.10,6.38
2565,18894.00,19108.30,19209.50,88.05,6.34
2566,18899.00,19112.80,19214.00,89.15,6.35
2567,18905.00,19120.05,19221.25,96.85,6.32
2568,18923.00,19125.55,19231.00,79.80,6.49
2569,18926.00,19130.65,19234.45,78.40,6.48
2570,18931.00,19142.95,19244.30,86.15,6.38
2571,18939.00,19147.90,19249.10,73.90,6.45
2572,18946.00,19152.70,19256.30,82.10,6.45
2573,18966.00,19158.55,19259.90,51.85,6.81
2574,18973.00,19163.70,19264.90,84.70,6.85
2575,18981.00,19169.65,19275.15,82.70,6.80
2576,18988.00,19185.35,19287.45,94.65,6.68
2577,19010.00,19190.35,19291.90,52.40,7.09
2578,19015.00,19195.60,19296.90,38.95,7.09
2579,19024.00,19199.55,19300.75,31.30,7.23
2580,19031.00,19208.85,19310.10,67.55,7.17
2581,19053.00,19229.35,19331.45,54.50,7.18
2582,19059.00,19233.15,19334.50,49.50,7.26
2583,19062.00,19236.85,19338.05,62.80,7.25
2584,19069.00,19242.95,19345.05,60.10,7.25
2585,19076.00,19247.35,19348.60,55.55,7.34
2586,19079.00,19251.50,19352.70,54.65,7.31
2587,19100.00,19256.80,19362.35,29.65,7.62
2588,19105.00,19262.10,19367.45,51.30,7.62
2589,19112.00,19278.55,19379.80,67.55,7.47
2590,19118.00,19283.00,19384.25,62.25,7.51
2591,19123.00,19286.10,19387.30,58.25,7.57
2592,19143.00,19293.15,19394.35,21.55,7.96
2593,19150.00,19296.65,19397.85,12.85,8.07
2594,19157.00,19301.75,19407.30,16.55,7.99
2595,19163.00,19306.25,19411.25,40.75,8.06
2596,19170.00,19312.65,19416.55,53.75,8.11
2597,19187.00,19319.55,19421.20,19.70,8.54
2598,19190.00,19326.55,19428.25,12.55,8.39
2599,19193.00,19332.75,19434.15,10.95,8.29
2600,19197.00,19361.30,19463.45,57.55,7.51
2601,19204.00,19366.35,19467.90,76.55,7.58
2602,19211.00,19371.00,19472.20,60.90,7.66
2603,19229.00,19375.45,19476.65,40.05,8.08
2604,19234.00,19379.85,19481.05,23.80,8.10
2605,19240.00,19383.40,19484.60,22.70,8.18
2606,19246.00,19388.00,19493.50,19.35,8.08
2607,19249.00,19394.15,19499.45,35.00,7.99
2608,19252.00,19412.15,19513.40,62.75,7.65
2609,19255.00,19416.20,19517.40,72.65,7.62
2610,19259.00,19422.55,19523.75,62.65,7.55
2611,19280.00,19426.20,19527.40,34.45,8.08
2612,19285.00,19433.35,19538.90,22.15,7.88
2613,19291.00,19439.55,19544.90,15.55,7.88
2614,19294.00,19446.15,19551.10,57.00,7.78
2615,19301.00,19453.10,19558.00,54.10,7.78
2616,19321.00,19460.95,19563.60,25.40,8.24
2617,19324.00,19466.70,19568.25,18.40,8.19
2618,19328.00,19470.90,19572.15,31.30,8.19
2619,19336.00,19476.70,19581.55,22.55,8.14
2620,19339.00,19494.90,19596.25,39.80,7.77
2621,19342.00,19499.90,19601.20,48.00,7.72
2622,19362.00,19504.15,19605.35,28.30,8.22
2623,19365.00,19509.60,19610.85,21.20,8.14
2624,19369.00,19512.85,19614.05,19.30,8.16
2625,19377.00,19517.60,19623.20,18.30,8.12
2626,19380.00,19521.75,19626.60,30.00,8.11
2627,19383.00,19528.75,19633.25,27.60,7.99
2628,19390.00,19541.75,19642.95,59.10,7.91
2629,19410.00,19546.50,19647.75,28.40,8.41
2630,19417.00,19551.20,19652.40,29.00,8.50
2631,19420.00,19556.10,19657.35,20.45,8.43
2632,19427.00,19559.80,19661.00,18.00,8.55
2633,19430.00,19563.55,19669.00,27.80,8.37
2634,19450.00,19581.30,19683.45,18.40,8.57
2635,19453.00,19590.45,19691.70,29.80,8.38
2636,19457.00,19594.15,19695.40,27.80,8.39
2637,19464.00,19601.25,19702.45,27.55,8.39
2638,19470.00,19606.00,19711.55,19.15,8.28
2639,19475.00,19610.60,19715.75,29.40,8.31
2640,19495.00,19626.15,19727.80,17.20,8.59
2641,19498.00,19629.40,19734.50,12.70,8.46
2642,19501.00,19637.05,19738.85,12.65,8.41
2643,19504.00,19643.95,19745.85,29.30,8.27
2644,19511.00,19650.10,19754.45,34.25,8.22
2645,19518.00,19670.30,19771.85,54.70,7.88
2646,19538.00,19673.80,19775.05,27.60,8.44
2647,19544.00,19676.95,19778.20,22.10,8.54
2648,19547.00,19682.85,19784.10,19.60,8.44
2649,19552.00,19685.90,19787.10,18.45,8.51
2650,19559.00,19692.70,19793.90,28.75,8.51
2651,19562.00,19696.45,19802.00,26.60,8.33
2652,19565.00,19700.80,19805.80,30.00,8.31
2653,19583.00,19712.95,19815.35,10.70,8.61
2654,19587.00,19722.05,19823.25,31.30,8.47
2655,19594.00,19728.10,19829.30,25.20,8.50
2656,19601.00,19735.20,19836.40,25.10,8.50
2657,19604.00,19741.35,19846.85,25.05,8.24
2658,19607.00,19747.50,19852.80,21.80,8.14
2659,19610.00,19752.60,19856.90,28.00,8.10
2660,19627.00,19767.75,19868.95,23.30,8.27
2661,19631.00,19774.80,19876.00,30.20,8.16
2662,19639.00,19778.85,19880.05,26.40,8.30
2663,19642.00,19785.75,19891.20,29.00,8.03
2664,19647.00,19801.25,19903.45,44.55,7.80
2665,19653.00,19810.05,19911.25,52.20,7.74
2666,19671.00,19814.15,19915.35,27.50,8.18
2667,19674.00,19818.00,19919.25,24.00,8.15
2668,19679.00,19824.25,19925.50,19.90,8.11
2669,19685.00,19828.80,19934.25,28.00,8.02
2670,19692.00,19833.40,19938.45,37.65,8.12
2671,19698.00,19840.30,19945.45,36.35,8.08
2672,19717.00,19858.70,19959.95,27.50,8.23
2673,19720.00,19862.80,19964.05,31.20,8.20
2674,19724.00,19866.85,19968.10,29.80,8.19
2675,19732.00,19872.00,19977.50,23.50,8.15
2676,19735.00,19876.55,19981.45,41.45,8.12
2677,19738.00,19888.95,19991.35,51.85,7.89
2678,19744.00,19895.15,19996.50,33.70,7.92
2679,19763.00,19898.35,19999.55,5.45,8.45
2680,19767.00,19903.30,20004.55,10.70,8.42
2681,19772.00,19911.20,20012.45,31.25,8.32
2682,19778.00,19915.80,20021.30,43.95,8.22
2683,19781.00,19921.50,20026.75,42.05,8.14
2684,19803.00,19928.50,20033.85,5.85,8.66
2685,19806.00,19935.30,20040.50,4.60,8.53
2686,19813.00,19954.65,20055.85,34.80,8.24
2687,19817.00,19958.30,20063.80,29.15,8.10
2688,19824.00,19963.50,20068.70,44.35,8.17
2689,19830.00,19977.40,20079.45,53.65,8.02
2690,19847.00,19980.60,20085.50,11.25,8.39
2691,19850.00,19987.05,20092.75,9.80,8.24
2692,19856.00,19999.70,20100.95,37.60,8.16
2693,19862.00,20003.10,20108.60,29.30,8.11
2694,19868.00,20020.95,20123.35,76.25,7.83
2695,19871.00,20025.45,20126.90,62.90,7.82
2696,19892.00,20029.15,20130.35,25.15,8.39
2697,19895.00,20032.85,20137.40,26.60,8.25
2698,19899.00,20041.05,20142.45,0.50,8.22
2699,19906.00,20044.95,20146.15,2.40,8.33
2700,19912.00,20048.90,20154.40,30.90,8.25
2701,19915.00,20053.30,20158.30,29.70,8.22
2702,19918.00,20065.60,20167.55,45.65,8.01
2703,19937.00,20073.60,20174.80,28.90,8.41
2704,19944.00,20080.90,20182.10,28.80,8.40
2705,19947.00,20084.15,20185.40,33.40,8.39
2706,19951.00,20088.50,20189.70,35.65,8.38
2707,19958.00,20092.70,20198.20,31.25,8.33
2708,19978.00,20097.30,20202.30,0.00,8.92
2709,19981.00,20104.25,20209.35,0.00,8.76
2710,19985.00,20120.15,20221.40,25.60,8.46
2711,19992.00,20125.85,20227.05,24.20,8.51
2712,19999.00,20129.30,20230.50,29.35,8.64
2713,20002.00,20132.70,20233.90,22.90,8.62
2714,20005.00,20137.10,20242.60,30.00,8.42
2715,20023.00,20143.05,20248.30,0.00,8.88
2716,20027.00,20149.30,20254.15,1.60,8.80
2717,20034.00,20156.15,20257.55,0.00,8.95
2718,20041.00,20170.75,20271.95,29.10,8.66
2719,20044.00,20175.20,20276.40,36.35,8.61
2720,20047.00,20179.15,20284.65,28.95,8.42
2721,20050.00,20184.10,20288.10,28.00,8.40
2722,20067.00,20198.05,20299.75,18.40,8.59
2723,20071.00,20203.35,20305.05,9.65,8.55
2724,20079.00,20206.75,20312.35,2.35,8.57
2725,20082.00,20213.05,20319.70,0.90,8.41
2726,20087.00,20217.15,20326.95,21.70,8.34
2727,20093.00,20241.35,20343.45,55.70,7.99
2728,20111.00,20246.40,20347.70,26.30,8.45
2729,20114.00,20250.90,20352.15,20.90,8.40
2730,20119.00,20254.50,20355.70,26.00,8.45
2731,20125.00,20257.50,20358.75,22.10,8.56
2732,20132.00,20261.05,20362.25,25.80,8.69
2733,20138.00,20264.65,20365.90,28.00,8.78
2734,20157.00,20269.10,20374.60,0.20,9.19
2735,20160.00,20274.20,20379.45,0.00,9.11
2736,20164.00,20286.85,20388.25,13.60,8.92
2737,20172.00,20296.80,20398.00,27.60,8.85
2738,20175.00,20300.90,20402.10,22.00,8.81
2739,20178.00,20305.85,20407.10,23.40,8.73
2740,20184.00,20308.95,20410.15,25.70,8.84
2741,20203.00,20329.35,20431.45,25.50,8.75
2742,20207.00,20334.60,20436.75,18.55,8.71
2743,20212.00,20338.90,20440.25,12.55,8.76
2744,20218.00,20345.10,20446.35,24.90,8.76
2745,20221.00,20351.45,20452.65,30.80,8.63
2746,20243.00,20373.20,20475.40,26.00,8.61
2747,20246.00,20378.15,20482.40,29.30,8.46
2748,20253.00,20384.55,20488.75,24.20,8.48
2749,20257.00,20391.45,20492.75,26.25,8.48
2750,20264.00,20395.30,20496.55,19.90,8.60
2751,20270.00,20399.60,20505.15,28.00,8.51
2752,20287.00,20419.05,20520.35,24.40,8.57
2753,20290.00,20422.95,20524.15,19.90,8.54
2754,20296.00,20429.60,20530.80,31.50,8.52
2755,20302.00,20434.90,20536.15,25.65,8.54
2756,20308.00,20438.55,20539.75,29.70,8.63
2757,20311.00,20441.75,20547.30,30.20,8.46
2758,20332.00,20461.35,20563.45,22.10,8.64
2759,20335.00,20464.65,20569.15,16.05,8.54
2760,20339.00,20471.80,20573.05,29.90,8.55
2761,20346.00,20475.30,20576.50,28.00,8.68
2762,20352.00,20478.60,20579.80,27.60,8.78
2763,20355.00,20482.50,20583.70,24.10,8.75
2764,20358.00,20485.70,20591.25,28.00,8.57
2765,20377.00,20489.90,20594.70,0.60,9.19
2766,20384.00,20496.95,20601.50,0.00,9.20
2767,20387.00,20506.00,20607.70,4.00,9.06
2768,20391.00,20508.85,20614.05,1.90,8.97
2769,20398.00,20518.70,20619.90,26.90,9.01
2770,20418.00,20525.50,20626.70,0.00,9.58
2771,20421.00,20530.85,20636.35,0.00,9.29
2772,20425.00,20536.10,20641.30,1.60,9.25
2773,20432.00,20549.75,20651.60,13.50,9.11
2774,20439.00,20558.75,20659.95,24.00,9.05
2775,20442.00,20564.20,20665.45,22.50,8.95
2776,20445.00,20567.50,20668.70,30.00,8.94
2777,20463.00,20572.75,20673.95,0.00,9.48
2778,20467.00,20577.80,20683.30,1.60,9.25
2779,20474.00,20582.45,20686.85,0.00,9.40
2780,20481.00,20596.15,20697.35,14.90,9.24
2781,20484.00,20602.85,20704.05,22.30,9.09
2782,20487.00,20608.00,20709.20,20.50,9.00
2783,20490.00,20611.40,20712.65,28.00,8.98
2784,20507.00,20616.65,20717.85,0.00,9.49
2785,20511.00,20620.05,20725.50,2.30,9.32
2786,20519.00,20625.50,20730.80,0.00,9.44
2787,20522.00,20630.70,20735.40,0.00,9.37
2788,20527.00,20648.30,20749.55,21.70,8.99
2789,20533.00,20655.70,20756.90,30.00,8.93
2790,20551.00,20662.25,20767.75,0.00,9.23
2791,20554.00,20666.85,20771.85,0.00,9.18
2792,20559.00,20680.95,20783.35,15.40,8.91
2793,20565.00,20685.85,20787.40,11.60,8.99
2794,20572.00,20693.80,20795.05,25.80,8.97
2795,20578.00,20697.75,20799.00,28.00,9.05
2796,20597.00,20704.60,20805.80,0.20,9.58
2797,20600.00,20709.55,20815.05,0.00,9.30
2798,20604.00,20726.05,20827.75,21.40,8.94
2799,20612.00,20729.20,20833.80,14.75,9.02
2800,20615.00,20736.45,20837.70,22.00,8.98
2801,20618.00,20741.45,20842.65,23.40,8.90
2802,20624.00,20744.55,20845.75,25.70,9.02
2803,20643.00,20750.75,20856.25,1.10,9.38
2804,20647.00,20756.15,20861.35,0.00,9.33
2805,20652.00,20762.20,20866.90,0.40,9.31
2806,20658.00,20780.70,20881.95,24.90,8.93
2807,20661.00,20787.05,20888.25,30.80,8.80
2808,20683.00,20794.05,20899.60,0.00,9.23
2809,20686.00,20798.75,20903.95,1.00,9.18
2810,20693.00,20813.65,20915.55,17.00,8.99
2811,20697.00,20816.70,20921.60,16.15,8.90
2812,20704.00,20824.40,20925.60,19.90,9.03
2813,20710.00,20831.65,20932.85,28.00,8.97
2814,20727.00,20838.25,20943.75,0.00,9.23
2815,20730.00,20842.80,20947.45,0.00,9.20
2816,20736.00,20857.95,20959.70,18.10,8.94
2817,20742.00,20861.10,20965.75,12.35,8.94
2818,20748.00,20869.80,20971.00,29.70,8.97
2819,20751.00,20872.95,20974.15,30.20,8.96
2820,20772.00,20879.80,20981.00,0.60,9.57
2821,20775.00,20885.20,20990.70,0.40,9.27
2822,20779.00,20901.00,21003.35,19.80,8.91
2823,20786.00,20908.75,21009.95,27.90,8.93
2824,20792.00,20912.10,21013.30,25.00,9.04
2825,20795.00,20916.15,21017.35,23.20,8.99
2826,20798.00,20921.25,21022.45,28.00,8.91
2827,20817.00,20924.65,21025.90,0.60,9.57
2828,20824.00,20945.30,21047.45,23.50,8.95
2829,20827.00,20950.55,21052.75,19.75,8.86
2830,20831.00,20954.85,21056.15,16.15,8.88
2831,20838.00,20958.70,21059.90,26.90,9.01
2832,20858.00,20965.50,21066.70,0.00,9.58
2833,20861.00,20970.85,21076.35,0.00,9.29
2834,20865.00,20976.10,21081.30,1.60,9.25
2835,20872.00,20989.75,21091.60,13.50,9.11
2836,20879.00,20998.75,21099.95,24.00,9.05
2837,20882.00,21004.20,21105.45,22.50,8.95
2838,20885.00,21007.50,21108.70,30.00,8.94
2839,20903.00,21012.75,21113.95,0.00,9.48
2840,20907.00,21017.80,21123.30,1.60,9.25
2841,20914.00,21022.45,21126.85,0.00,9.40
2842,20921.00,21036.15,21137.35,14.90,9.24
2843,20924.00,21042.85,21144.05,22.30,9.09
2844,20927.00,21048.00,21149.20,20.50,9.00
2845,20930.00,21051.40,21152.65,28.00,8.98
2846,20947.00,21056.65,21157.85,0.00,9.49
2847,20951.00,21060.05,21165.50,2.30,9.32
2848,20959.00,21065.50,21170.80,0.00,9.44
2849,20962.00,21070.70,21175.40,0.00,9.37
2850,20967.00,21088.30,21189.55,21.70,8.99
2851,20973.00,21095.70,21196.90,30.00,8.93
2852,20991.00,21102.25,21207.75,0.00,9.23
2853,20994.00,21106.85,21211.85,0.00,9.18
2854,20999.00,21120.95,21223.35,15.40,8.91
2855,21005.00,21125.85,21227.40,11.60,8.99
2856,21012.00,21133.80,21235.05,25.80,8.97
2857,21018.00,21137.75,21239.00,28.00,9.05
2858,21037.00,21144.60,21245.80,0.20,9.58
2859,21040.00,21149.55,21255.05,0.00,9.30
2860,21044.00,21166.05,21267.75,21.40,8.94
2861,21052.00,21169.20,21273.80,14.75,9.02
2862,21055.00,21176.45,21277.70,22.00,8.98
2863,21058.00,21181.45,21282.65,23.40,8.90
2864,21064.00,21184.55,21285.75,25.70,9.02
2865,21083.00,21190.75,21296.25,1.10,9.38
2866,21087.00,21196.15,21301.35,0.00,9.33
2867,21092.00,21202.20,21306.90,0.40,9.31
2868,21098.00,21220.70,21321.95,24.90,8.93
2869,21101.00,21227.05,21328.25,30.80,8.80
2870,21123.00,21234.05,21339.60,0.00,9.23
2871,21126.00,21238.75,21343.95,1.00,9.18
2872,21133.00,21253.65,21355.55,17.00,8.99
2873,21137.00,21256.70,21361.60,16.15,8.90
2874,21144.00,21264.40,21365.60,19.90,9.03
2875,21150.00,21271.65,21372.85,28.00,8.97
2876,21167.00,21278.25,21383.75,0.00,9.23
2877,21170.00,21282.80,21387.45,0.00,9.20
2878,21176.00,21297.95,21399.70,18.10,8.94
2879,21182.00,21301.10,21405.75,12.35,8.94
2880,21188.00,21309.80,21411.00,29.70,8.97
2881,21191.00,21312.95,21414.15,30.20,8.96
2882,21212.00,21319.80,21421.00,0.60,9.57
2883,21215.00,21325.20,21430.70,0.40,9.27
2884,21219.00,21341.00,21443.35,19.80,8.91
2885,21226.00,21348.75,21449.95,27.90,8.93
2886,21232.00,21352.10,21453.30,25.00,9.04
2887,21235.00,21356.15,21457.35,23.20,8.99
2888,21238.00,21361.25,21462.45,28.00,8.91
2889,21257.00,21364.65,21465.90,0.60,9.57
2890,21264.00,21385.30,21487.45,23.50,8.95
2891,21267.00,21390.55,21492.75,19.75,8.86
2892,21271.00,21394.85,21496.15,16.15,8.88
2893,21278.00,21398.70,21499.90,26.90,9.01
2894,21298.00,21405.50,21506.70,0.00,9.58
2895,21301.00,21410.85,21516.35,0.00,9.29
2896,21305.00,21416.10,21521.30,1.60,9.25
2897,21312.00,21429.75,21531.60,13.50,9.11
2898,21319.00,21438.75,21539.95,24.00,9.05
2899,21322.00,21444.20,21545.45,22.50,8.95
2900,21325.00,21447.50,21548.70,30.00,8.94
2901,21343.00,21452.75,21553.95,0.00,9.48
2902,21347.00,21457.80,21563.30,1.60,9.25
2903,21354.00,21462.45,21566.85,0.00,9.40
2904,21361.00,21476.15,21577.35,14.90,9.24
2905,21364.00,21482.85,21584.05,22.30,9.09
2906,21367.00,21488.00,21589.20,20.50,9.00
2907,21370.00,21491.40,21592.65,28.00,8.98
2908,21387.00,21496.65,21597.85,0.00,9.49
2909,21391.00,21500.05,21605.50,2.30,9.32
2910,21399.00,21505.50,21610.80,0.00,9.44
2911,21402.00,21510.70,21615.40,0.00,9.37
2912,21407.00,21528.30,21629.55,21.70,8.99
2913,21413.00,21535.70,21636.90,30.00,8.93
2914,21431.00,21542.25,21647.75,0.00,9.23
2915,21434.00,21546.85,21651.85,0.00,9.18
2916,21439.00,21560.95,21663.35,15.40,8.91
2917,21445.00,21565.85,21667.40,11.60,8.99
2918,21452.00,21573.80,21675.05,25.80,8.97
2919,21458.00,21577.75,21679.00,28.00,9.05
2920,21477.00,21584.60,21685.80,0.20,9.58
2921,21480.00,21589.55,21695.05,0.00,9.30
2922,21484.00,21606.05,21707.75,21.40,8.94
2923,21492.00,21609.20,21713.80,14.75,9.02
2924,21495.00,21616.45,21717.70,22.00,8.98
2925,21498.00,21621.45,21722.65,23.40,8.90
2926,21504.00,21624.55,21725.75,25.70,9.02
2927,21523.00,21630.75,21736.25,1.10,9.38
2928,21527.00,21636.15,21741.35,0.00,9.33
2929,21532.00,21642.20,21746.90,0.40,9.31
2930,21538.00,21660.70,21761.95,24.90,8.93
2931,21541.00,21667.05,21768.25,30.80,8.80
2932,21563.00,21674.05,21779.60,0.00,9.23
2933,21566.00,21678.75,21783.95,1.00,9.18
2934,21573.00,21693.65,21795.55,17.00,8.99
2935,21577.00,21696.70,21801.60,16.15,8.90
2936,21584.00,21704.40,21805.60,19.90,9.03
2937,21590.00,21711.65,21812.85,28.00,8.97
2938,21607.00,21718.25,21823.75,0.00,9.23
2939,21610.00,21722.80,21827.45,0.00,9.20
2940,21616.00,21737.95,21839.70,18.10,8.94
2941,21622.00,21741.10,21845.75,12.35,8.94
2942,21628.00,21749.80,21851.00,29.70,8.97
2943,21631.00,21752.95,21854.15,30.20,8.96
2944,21652.00,21759.80,21861.00,0.60,9.57
2945,21655.00,21765.20,21870.70,0.40,9.27
2946,21659.00,21781.00,21883.35,19.80,8.91
2947,21666.00,21788.75,21889.95,27.90,8.93
2948,21672.00,21792.10,21893.30,25.00,9.04
2949,21675.00,21796.15,21897.35,23.20,8.99
2950,21678.00,21801.25,21902.45,28.00,8.91
2951,21697.00,21804.65,21905.90,0.60,9.57
2952,21704.00,21825.30,21927.45,23.50,8.95
2953,21707.00,21830.55,21932.75,19.75,8.86
2954,21711.00,21834.85,21936.15,16.15,8.88
2955,21718.00,21838.70,21939.90,26.90,9.01
2956,21738.00,21845.50,21946.70,0.00,9.58
2957,21741.00,21850.85,21956.35,0.00,9.29
2958,21745.00,21856.10,21961.30,1.60,9.25
2959,21752.00,21869.75,21971.60,13.50,9.11
2960,21759.00,21878.75,21979.95,24.00,9.05
2961,21762.00,21884.20,21985.45,22.50,8.95
2962,21765.00,21887.50,21988.70,30.00,8.94
2963,21783.00,21892.75,21993.95,0.00,9.48
2964,21787.00,21897.80,22003.30,1.60,9.25
2965,21794.00,21902.45,22006.85,0.00,9.40
2966,21801.00,21916.15,22017.35,14.90,9.24
2967,21804.00,21922.85,22024.05,22.30,9.09
2968,21807.00,21928.00,22029.20,20.50,9.00
2969,21810.00,21931.40,22032.65,28.00,8.98
2970,21827.00,21936.65,22037.85,0.00,9.49
2971,21831.00,21940.05,22045.50,2.30,9.32
2972,21839.00,21945.50,22050.80,0.00,9.44
2973,21842.00,21950.70,22055.40,0.00,9.37
2974,21847.00,21968.30,22069.55,21.70,8.99
2975,21853.00,21975.70,22076.90,30.00,8.93
2976,21871.00,21982.25,22087.75,0.00,9.23
2977,21874.00,21986.85,22091.85,0.00,9.18
2978,21879.00,22000.95,22103.35,15.40,8.91
2979,21885.00,22005.85,22107.40,11.60,8.99
2980,21892.00,22013.80,22115.05,25.80,8.97
2981,21898.00,22017.75,22119.00,28.00,9.05
2982,21917.00,22024.60,22125.80,0.20,9.58
2983,21920.00,22029.55,22135.05,0.00,9.30
2984,21924.00,22046.05,22147.75,21.40,8.94
2985,21932.00,22049.20,22153.80,14.75,9.02
2986,21935.00,22056.45,22157.70,22.00,8.98
2987,21938.00,22061.45,22162.65,23.40,8.90
2988,21944.00,22064.55,22165.75,25.70,9.02
2989,21963.00,22070.75,22176.25,1.10,9.38
2990,21967.00,22076.15,22181.35,0.00,9.33
2991,21972.00,22082.20,22186.90,0.40,9.31
2992,21978.00,22100.70,22201.95,24.90,8.93
2993,21981.00,22107.05,22208.25,30.80,8.80
2994,22003.00,22114.05,22219.60,0.00,9.23
2995,22006.00,22118.75,22223.95,1.00,9.18
2996,22013.00,22133.65,22235.55,17.00,8.99
2997,22017.00,22136.70,22241.60,16.15,8.90
2998,22024.00,22144.40,22245.60,19.90,9.03
2999,22030.00,22151.65,22252.85,28.00,8.97
3000,22047.00,22158.25,22263.75,0.00,9.23
3001,22050.00,22162.80,22267.45,0.00,9.20
3002,22056.00,22177.95,22279.70,18.10,8.94
3003,22062.00,22181.10,22285.75,12.35,8.94
3004,22068.00,22189.80,22291.00,29.70,8.97
3005,22071.00,22192.95,22294.15,30.20,8.96
3006,22092.00,22199.80,22301.00,0.60,9.57
3007,22095.00,22205.20,22310.70,0.40,9.27
3008,22099.00,22221.00,22323.35,19.80,8.91
3009,22106.00,22228.75,22329.95,27.90,8.93
3010,22112.00,22232.10,22333.30,25.00,9.04
3011,22115.00,22236.15,22337.35,23.20,8.99
3012,22118.00,22241.25,22342.45,28.00,8.91
3013,22137.00,22244.65,22345.90,0.60,9.57
3014,22144.00,22265.30,22367.45,23.50,8.95
3015,22147.00,22270.55,22372.75,19.75,8.86
3016,22151.00,22274.85,22376.15,16.15,8.88
3017,22158.00,22278.70,22379.90,26.90,9.01
3018,22178.00,22285.50,22386.70,0.00,9.58
3019,22181.00,22290.85,22396.35,0.00,9.29
3020,22185.00,22296.10,22401.30,1.60,9.25
3021,22192.00,22309.75,22411.60,13.50,9.11
3022,22199.00,22318.75,22419.95,24.00,9.05
3023,22202.00,22324.20,22425.45,22.50,8.95
3024,22205.00,22327.50,22428.70,30.00,8.94
3025,22223.00,22332.75,22433.95,0.00,9.48
3026,22227.00,22337.80,22443.30,1.60,9.25
3027,22234.00,22342.45,22446.85,0.00,9.40
3028,22241.00,22356.15,22457.35,14.90,9.24
3029,22244.00,22362.85,22464.05,22.30,9.09
3030,22247.00,22368.00,22469.20,20.50,9.00
3031,22250.00,22371.40,22472.65,28.00,8.98
3032,22267.00,22376.65,22477.85,0.00,9.49
3033,22271.00,22380.05,22485.50,2.30,9.32
3034,22279.00,22385.50,22490.80,0.00,9.44
3035,22282.00,22390.70,22495.40,0.00,9.37
3036,22287.00,22408.30,22509.55,21.70,8.99
3037,22293.00,22415.70,22516.90,30.00,8.93
3038,22311.00,22422.25,22527.75,0.00,9.23
3039,22314.00,22426.85,22531.85,0.00,9.18
3040,22319.00,22440.95,22543.35,15.40,8.91
3041,22325.00,22445.85,22547.40,11.60,8.99
3042,22332.00,22453.80,22555.05,25.80,8.97
3043,22338.00,22457.75,22559.00,28.00,9.05
3044,22357.00,22464.60,22565.80,0.20,9.58
3045,22360.00,22469.55,22575.05,0.00,9.30
3046,22364.00,22486.05,22587.75,21.40,8.94
3047,22372.00,22489.20,22593.80,14.75,9.02
