ID,Entrada,Semaforo,Salida,Detenido,VelProm
# ESTADISTICAS_GENERALES
TiempoTotal,37703.05
VehiculosCreados,5000
VehiculosCompletados,5000
CiclosSemaforo,856
TiempoPromedio,219.59
VelocidadPromedio,9.12
TiempoDetenidoPromedio,13.78
Eficiencia,91.2
# DATOS_VEHICULOS
ID,Entrada,Semaforo,Salida,Detenido,VelProm
2492,18668.00,18700.95,18899.55,29.90,8.64
2493,18671.00,18704.75,18906.55,28.50,8.49
2494,18675.00,18709.15,18910.10,29.60,8.51
2495,18683.00,18716.20,18913.85,26.40,8.66
2496,18701.00,18722.15,18919.65,2.80,9.15
2497,18710.00,18726.50,18928.05,0.70,9.17
2498,18716.00,18747.05,18944.55,27.60,8.75
2499,18722.00,18752.80,18950.40,23.80,8.76
2500,18729.00,18758.50,18955.95,30.00,8.81
2501,18747.00,18762.25,18959.65,0.00,9.41
2502,18752.00,18765.50,18962.95,2.10,9.48
2503,18760.00,18771.05,18972.75,1.20,9.40
2504,18764.00,18788.95,18987.55,26.50,8.95
2505,18770.00,18795.70,18993.60,22.10,8.94
2506,18773.00,18799.30,18996.75,30.00,8.94
2507,18791.00,18805.15,19002.55,0.00,9.45
2508,18794.00,18809.10,19006.55,0.70,9.41
2509,18801.00,18816.75,19017.45,1.00,9.24
2510,18808.00,18835.40,19032.85,25.30,8.89
2511,18811.00,18839.10,19039.80,21.90,8.74
2512,18818.00,18846.65,19044.30,28.00,8.84
2513,18835.00,18852.70,19050.15,0.60,9.30
2514,18841.00,18856.70,19054.15,0.00,9.38
2515,18846.00,18860.70,19062.45,0.90,9.24
2516,18853.00,18866.45,19068.00,1.40,9.30
2517,18859.00,18882.80,19080.25,27.80,9.04
2518,18879.00,18886.10,19083.50,0.00,9.78
2519,18882.00,18893.10,19090.90,0.00,9.57
2520,18885.00,18896.80,19098.00,0.00,9.39
2521,18888.00,18922.05,19119.95,30.00,8.62
2522,18892.00,18925.30,19126.85,28.70,8.52
2523,18899.00,18932.00,19132.00,22.60,8.58
2524,18906.00,18938.10,19138.20,28.00,8.61
2525,18925.00,18943.95,19141.45,0.50,9.24
2526,18932.00,18947.95,19149.45,0.10,9.20
2527,18938.00,18966.30,19164.05,24.30,8.85
2528,18944.00,18970.00,19167.40,27.50,8.95
2529,18949.00,18976.25,19173.65,30.40,8.90
2530,18968.00,18980.20,19177.60,0.30,9.54
2531,18974.00,18983.75,19181.20,1.80,9.65
2532,18980.00,18987.10,19184.50,0.00,9.78
2533,18983.00,19009.35,19207.65,26.00,8.90
2534,18986.00,19014.05,19211.50,23.10,8.87
2535,18989.00,19017.60,19215.00,29.30,8.85
2536,18993.00,19023.65,19221.05,30.90,8.77
2537,19013.00,19027.25,19224.65,1.10,9.45
2538,19020.00,19030.90,19228.30,0.00,9.60
2539,19027.00,19034.20,19235.90,0.00,9.57
2540,19030.00,19055.35,19252.80,27.80,8.98
2541,19033.00,19059.65,19257.10,25.90,8.92
2542,19036.00,19063.00,19260.40,25.30,8.91
2543,19054.00,19066.55,19263.95,2.40,9.53
2544,19062.00,19073.40,19270.80,0.20,9.58
2545,19065.00,19078.85,19280.50,0.00,9.28
2546,19068.00,19098.00,19295.95,26.20,8.77
2547,19076.00,19101.25,19302.45,20.30,8.83
2548,19082.00,19108.40,19308.85,28.00,8.82
2549,19099.00,19116.50,19314.15,0.00,9.30
2550,19102.00,19119.75,19321.55,1.30,9.11
2551,19109.00,19123.90,19325.50,0.20,9.24
2552,19116.00,19143.10,19340.65,24.30,8.90
2553,19122.00,19148.85,19346.25,24.60,8.92
2554,19125.00,19153.80,19351.20,30.00,8.84
2555,19143.00,19159.00,19356.40,1.00,9.37
2556,19149.00,19162.25,19359.65,3.60,9.49
2557,19157.00,19168.95,19370.55,1.10,9.37
2558,19161.00,19187.80,19385.25,24.90,8.92
2559,19165.00,19193.25,19390.65,22.80,8.86
2560,19171.00,19197.35,19394.75,26.00,8.94
2561,19188.00,19204.40,19402.00,2.00,9.35
2562,19196.00,19228.95,19427.55,29.90,8.64
2563,19199.00,19232.75,19434.55,28.50,8.49
2564,19203.00,19237.15,19438.10,29.60,8.51
2565,19211.00,19244.20,19441.85,26.40,8.66
2566,19229.00,19250.15,19447.65,2.80,9.15
2567,19238.00,19254.50,19456.05,0.70,9.17
2568,19244.00,19275.05,19472.55,27.60,8.75
2569,19250.00,19280.80,19478.40,23.80,8.76
2570,19257.00,19286.50,19483.95,30.00,8.81
2571,19275.00,19290.25,19487.65,0.00,9.41
2572,19280.00,19293.50,19490.95,2.10,9.48
2573,19288.00,19299.05,19500.75,1.20,9.40
2574,19292.00,19316.95,19515.55,26.50,8.95
2575,19298.00,19323.70,19521.60,22.10,8.94
2576,19301.00,19327.30,19524.75,30.00,8.94
2577,19319.00,19333.15,19530.55,0.00,9.45
2578,19322.00,19337.10,19534.55,0.70,9.41
2579,19329.00,19344.75,19545.45,1.00,9.24
2580,19336.00,19363.40,19560.85,25.30,8.89
2581,19339.00,19367.10,19567.80,21.90,8.74
2582,19346.00,19374.65,19572.30,28.00,8.84
2583,19363.00,19380.70,19578.15,0.60,9.30
2584,19369.00,19384.70,19582.15,0.00,9.38
2585,19374.00,19388.70,19590.45,0.90,9.24
2586,19381.00,19394.45,19596.00,1.40,9.30
2587,19387.00,19410.80,19608.25,27.80,9.04
2588,19407.00,19414.10,19611.50,0.00,9.78
2589,19410.00,19421.10,19618.90,0.00,9.57
2590,19413.00,19424.80,19626.00,0.00,9.39
2591,19416.00,19450.05,19647.95,30.00,8.62
2592,19420.00,19453.30,19654.85,28.70,8.52
2593,19427.00,19460.00,19660.00,22.60,8.58
2594,19434.00,19466.10,19666.20,28.00,8.61
2595,19453.00,19471.95,19669.45,0.50,9.24
2596,19460.00,19475.95,19677.45,0.10,9.20
2597,19466.00,19494.30,19692.05,24.30,8.85
2598,19472.00,19498.00,19695.40,27.50,8.95
2599,19477.00,19504.25,19701.65,30.40,8.90
2600,19496.00,19508.20,19705.60,0.30,9.54
2601,19502.00,19511.75,19709.20,1.80,9.65
2602,19508.00,19515.10,19712.50,0.00,9.78
2603,19511.00,19537.35,19735.65,26.00,8.90
2604,19514.00,19542.05,19739.50,23.10,8.87
2605,19517.00,19545.60,19743.00,29.30,8.85
2606,19521.00,19551.65,19749.05,30.90,8.77
2607,19541.00,19555.25,19752.65,1.10,9.45
2608,19548.00,19558.90,19756.30,0.00,9.60
2609,19555.00,19562.20,19763.90,0.00,9.57
2610,19558.00,19583.35,19780.80,27.80,8.98
2611,19561.00,19587.65,19785.10,25.90,8.92
2612,19564.00,19591.00,19788.40,25.30,8.91
2613,19582.00,19594.55,19791.95,2.40,9.53
2614,19590.00,19601.40,19798.80,0.20,9.58
2615,19593.00,19606.85,19808.50,0.00,9.28
2616,19596.00,19626.00,19823.95,26.20,8.77
2617,19604.00,19629.25,19830.45,20.30,8.83
2618,19610.00,19636.40,19836.85,28.00,8.82
2619,19627.00,19644.50,19842.15,0.00,9.30
2620,19630.00,19647.75,19849.55,1.30,9.11
2621,19637.00,19651.90,19853.50,0.20,9.24
2622,19644.00,19671.10,19868.65,24.30,8.90
2623,19650.00,19676.85,19874.25,24.60,8.92
2624,19653.00,19681.80,19879.20,30.00,8.84
2625,19671.00,19687.00,19884.40,1.00,9.37
2626,19677.00,19690.25,19887.65,3.60,9.49
2627,19685.00,19696.95,19898.55,1.10,9.37
2628,19689.00,19715.80,19913.25,24.90,8.92
2629,19693.00,19721.25,19918.65,22.80,8.86
2630,19699.00,19725.35,19922.75,26.00,8.94
2631,19716.00,19732.40,19930.00,2.00,9.35
2632,19724.00,19756.95,19955.55,29.90,8.64
2633,19727.00,19760.75,19962.55,28.50,8.49
2634,19731.00,19765.15,19966.10,29.60,8.51
2635,19739.00,19772.20,19969.85,26.40,8.66
2636,19757.00,19778.15,19975.65,2.80,9.15
2637,19766.00,19782.50,19984.05,0.70,9.17
2638,19772.00,19803.05,20000.55,27.60,8.75
2639,19778.00,19808.80,20006.40,23.80,8.76
2640,19785.00,19814.50,20011.95,30.00,8.81
2641,19803.00,19818.25,20015.65,0.00,9.41
2642,19808.00,19821.50,20018.95,2.10,9.48
2643,19816.00,19827.05,20028.75,1.20,9.40
2644,19820.00,19844.95,20043.55,26.50,8.95
2645,19826.00,19851.70,20049.60,22.10,8.94
2646,19829.00,19855.30,20052.75,30.00,8.94
2647,19847.00,19861.15,20058.55,0.00,9.45
2648,19850.00,19865.10,20062.55,0.70,9.41
2649,19857.00,19872.75,20073.45,1.00,9.24
2650,19864.00,19891.40,20088.85,25.30,8.89
2651,19867.00,19895.10,20095.80,21.90,8.74
2652,19874.00,19902.65,20100.30,28.00,8.84
2653,19891.00,19908.70,20106.15,0.60,9.30
2654,19897.00,19912.70,20110.15,0.00,9.38
2655,19902.00,19916.70,20118.45,0.90,9.24
2656,19909.00,19922.45,20124.00,1.40,9.30
2657,19915.00,19938.80,20136.25,27.80,9.04
2658,19935.00,19942.10,20139.50,0.00,9.78
2659,19938.00,19949.10,20146.90,0.00,9.57
2660,19941.00,19952.80,20154.00,0.00,9.39
2661,19944.00,19978.05,20175.95,30.00,8.62
2662,19948.00,19981.30,20182.85,28.70,8.52
2663,19955.00,19988.00,20188.00,22.60,8.58
2664,19962.00,19994.10,20194.20,28.00,8.61
2665,19981.00,19999.95,20197.45,0.50,9.24
2666,19988.00,20003.95,20205.45,0.10,9.20
2667,19994.00,20022.30,20220.05,24.30,8.85
2668,20000.00,20026.00,20223.40,27.50,8.95
2669,20005.00,20032.25,20229.65,30.40,8.90
2670,20024.00,20036.20,20233.60,0.30,9.54
2671,20030.00,20039.75,20237.20,1.80,9.65
2672,20036.00,20043.10,20240.50,0.00,9.78
2673,20039.00,20065.35,20263.65,26.00,8.90
2674,20042.00,20070.05,20267.50,23.10,8.87
2675,20045.00,20073.60,20271.00,29.30,8.85
2676,20049.00,20079.65,20277.05,30.90,8.77
2677,20069.00,20083.25,20280.65,1.10,9.45
2678,20076.00,20086.90,20284.30,0.00,9.60
2679,20083.00,20090.20,20291.90,0.00,9.57
2680,20086.00,20111.35,20308.80,27.80,8.98
2681,20089.00,20115.65,20313.10,25.90,8.92
2682,20092.00,20119.00,20316.40,25.30,8.91
2683,20110.00,20122.55,20319.95,2.40,9.53
2684,20118.00,20129.40,20326.80,0.20,9.58
2685,20121.00,20134.85,20336.50,0.00,9.28
2686,20124.00,20154.00,20351.95,26.20,8.77
2687,20132.00,20157.25,20358.45,20.30,8.83
2688,20138.00,20164.40,20364.85,28.00,8.82
2689,20155.00,20172.50,20370.15,0.00,9.30
2690,20158.00,20175.75,20377.55,1.30,9.11
2691,20165.00,20179.90,20381.50,0.20,9.24
2692,20172.00,20199.10,20396.65,24.30,8.90
2693,20178.00,20204.85,20402.25,24.60,8.92
2694,20181.00,20209.80,20407.20,30.00,8.84
2695,20199.00,20215.00,20412.40,1.00,9.37
2696,20205.00,20218.25,20415.65,3.60,9.49
2697,20213.00,20224.95,20426.55,1.10,9.37
2698,20217.00,20243.80,20441.25,24.90,8.92
2699,20221.00,20249.25,20446.65,22.80,8.86
2700,20227.00,20253.35,20450.75,26.00,8.94
2701,20244.00,20260.40,20458.00,2.00,9.35
2702,20252.00,20284.95,20483.55,29.90,8.64
2703,20255.00,20288.75,20490.55,28.50,8.49
2704,20259.00,20293.15,20494.10,29.60,8.51
2705,20267.00,20300.20,20497.85,26.40,8.66
2706,20285.00,20306.15,20503.65,2.80,9.15
2707,20294.00,20310.50,20512.05,0.70,9.17
2708,20300.00,20331.05,20528.55,27.60,8.75
2709,20306.00,20336.80,20534.40,23.80,8.76
2710,20313.00,20342.50,20539.95,30.00,8.81
2711,20331.00,20346.25,20543.65,0.00,9.41
2712,20336.00,20349.50,20546.95,2.10,9.48
2713,20344.00,20355.05,20556.75,1.20,9.40
2714,20348.00,20372.95,20571.55,26.50,8.95
2715,20354.00,20379.70,20577.60,22.10,8.94
2716,20357.00,20383.30,20580.75,30.00,8.94
2717,20375.00,20389.15,20586.55,0.00,9.45
2718,20378.00,20393.10,20590.55,0.70,9.41
2719,20385.00,20400.75,20601.45,1.00,9.24
2720,20392.00,20419.40,20616.85,25.30,8.89
2721,20395.00,20423.10,20623.80,21.90,8.74
2722,20402.00,20430.65,20628.30,28.00,8.84
2723,20419.00,20436.70,20634.15,0.60,9.30
2724,20425.00,20440.70,20638.15,0.00,9.38
2725,20430.00,20444.70,20646.45,0.90,9.24
2726,20437.00,20450.45,20652.00,1.40,9.30
2727,20443.00,20466.80,20664.25,27.80,9.04
2728,20463.00,20470.10,20667.50,0.00,9.78
2729,20466.00,20477.10,20674.90,0.00,9.57
2730,20469.00,20480.80,20682.00,0.00,9.39
2731,20472.00,20506.05,20703.95,30.00,8.62
2732,20476.00,20509.30,20710.85,28.70,8.52
2733,20483.00,20516.00,20716.00,22.60,8.58
2734,20490.00,20522.10,20722.20,28.00,8.61
2735,20509.00,20527.95,20725.45,0.50,9.24
2736,20516.00,20531.95,20733.45,0.10,9.20
2737,20522.00,20550.30,20748.05,24.30,8.85
2738,20528.00,20554.00,20751.40,27.50,8.95
2739,20533.00,20560.25,20757.65,30.40,8.90
2740,20552.00,20564.20,20761.60,0.30,9.54
2741,20558.00,20567.75,20765.20,1.80,9.65
2742,20564.00,20571.10,20768.50,0.00,9.78
2743,20567.00,20593.35,20791.65,26.00,8.90
2744,20570.00,20598.05,20795.50,23.10,8.87
2745,20573.00,20601.60,20799.00,29.30,8.85
2746,20577.00,20607.65,20805.05,30.90,8.77
2747,20597.00,20611.25,20808.65,1.10,9.45
2748,20604.00,20614.90,20812.30,0.00,9.60
2749,20611.00,20618.20,20819.90,0.00,9.57
2750,20614.00,20639.35,20836.80,27.80,8.98
2751,20617.00,20643.65,20841.10,25.90,8.92
2752,20620.00,20647.00,20844.40,25.30,8.91
2753,20638.00,20650.55,20847.95,2.40,9.53
2754,20646.00,20657.40,20854.80,0.20,9.58
2755,20649.00,20662.85,20864.50,0.00,9.28
2756,20652.00,20682.00,20879.95,26.20,8.77
2757,20660.00,20685.25,20886.45,20.30,8.83
2758,20666.00,20692.40,20892.85,28.00,8.82
2759,20683.00,20700.50,20898.15,0.00,9.30
2760,20686.00,20703.75,20905.55,1.30,9.11
2761,20693.00,20707.90,20909.50,0.20,9.24
2762,20700.00,20727.10,20924.65,24.30,8.90
2763,20706.00,20732.85,20930.25,24.60,8.92
2764,20709.00,20737.80,20935.20,30.00,8.84
2765,20727.00,20743.00,20940.40,1.00,9.37
2766,20733.00,20746.25,20943.65,3.60,9.49
2767,20741.00,20752.95,20954.55,1.10,9.37
2768,20745.00,20771.80,20969.25,24.90,8.92
2769,20749.00,20777.25,20974.65,22.80,8.86
2770,20755.00,20781.35,20978.75,26.00,8.94
2771,20772.00,20788.40,20986.00,2.00,9.35
2772,20780.00,20812.95,21011.55,29.90,8.64
2773,20783.00,20816.75,21018.55,28.50,8.49
2774,20787.00,20821.15,21022.10,29.60,8.51
2775,20795.00,20828.20,21025.85,26.40,8.66
2776,20813.00,20834.15,21031.65,2.80,9.15
2777,20822.00,20838.50,21040.05,0.70,9.17
2778,20828.00,20859.05,21056.55,27.60,8.75
2779,20834.00,20864.80,21062.40,23.80,8.76
2780,20841.00,20870.50,21067.95,30.00,8.81
2781,20859.00,20874.25,21071.65,0.00,9.41
2782,20864.00,20877.50,21074.95,2.10,9.48
2783,20872.00,20883.05,21084.75,1.20,9.40
2784,20876.00,20900.95,21099.55,26.50,8.95
2785,20882.00,20907.70,21105.60,22.10,8.94
2786,20885.00,20911.30,21108.75,30.00,8.94
2787,20903.00,20917.15,21114.55,0.00,9.45
2788,20906.00,20921.10,21118.55,0.70,9.41
2789,20913.00,20928.75,21129.45,1.00,9.24
2790,20920.00,20947.40,21144.85,25.30,8.89
2791,20923.00,20951.10,21151.80,21.90,8.74
2792,20930.00,20958.65,21156.30,28.00,8.84
2793,20947.00,20964.70,21162.15,0.60,9.30
2794,20953.00,20968.70,21166.15,0.00,9.38
2795,20958.00,20972.70,21174.45,0.90,9.24
2796,20965.00,20978.45,21180.00,1.40,9.30
2797,20971.00,20994.80,21192.25,27.80,9.04
2798,20991.00,20998.10,21195.50,0.00,9.78
2799,20994.00,21005.10,21202.90,0.00,9.57
2800,20997.00,21008.80,21210.00,0.00,9.39
2801,21000.00,21034.05,21231.95,30.00,8.62
2802,21004.00,21037.30,21238.85,28.70,8.52
2803,21011.00,21044.00,21244.00,22.60,8.58
2804,21018.00,21050.10,21250.20,28.00,8.61
2805,21037.00,21055.95,21253.45,0.50,9.24
2806,21044.00,21059.95,21261.45,0.10,9.20
2807,21050.00,21078.30,21276.05,24.30,8.85
2808,21056.00,21082.00,21279.40,27.50,8.95
2809,21061.00,21088.25,21285.65,30.40,8.90
2810,21080.00,21092.20,21289.60,0.30,9.54
2811,21086.00,21095.75,21293.20,1.80,9.65
2812,21092.00,21099.10,21296.50,0.00,9.78
2813,21095.00,21121.35,21319.65,26.00,8.90
2814,21098.00,21126.05,21323.50,23.10,8.87
2815,21101.00,21129.60,21327.00,29.30,8.85
2816,21105.00,21135.65,21333.05,30.90,8.77
2817,21125.00,21139.25,21336.65,1.10,9.45
2818,21132.00,21142.90,21340.30,0.00,9.60
2819,21139.00,21146.20,21347.90,0.00,9.57
2820,21142.00,21167.35,21364.80,27.80,8.98
2821,21145.00,21171.65,21369.10,25.90,8.92
2822,21148.00,21175.00,21372.40,25.30,8.91
2823,21166.00,21178.55,21375.95,2.40,9.53
2824,21174.00,21185.40,21382.80,0.20,9.58
2825,21177.00,21190.85,21392.50,0.00,9.28
2826,21180.00,21210.00,21407.95,26.20,8.77
2827,21188.00,21213.25,21414.45,20.30,8.83
2828,21194.00,21220.40,21420.85,28.00,8.82
2829,21211.00,21228.50,21426.15,0.00,9.30
2830,21214.00,21231.75,21433.55,1.30,9.11
2831,21221.00,21235.90,21437.50,0.20,9.24
2832,21228.00,21255.10,21452.65,24.30,8.90
2833,21234.00,21260.85,21458.25,24.60,8.92
2834,21237.00,21265.80,21463.20,30.00,8.84
2835,21255.00,21271.00,21468.40,1.00,9.37
2836,21261.00,21274.25,21471.65,3.60,9.49
2837,21269.00,21280.95,21482.55,1.10,9.37
2838,21273.00,21299.80,21497.25,24.90,8.92
2839,21277.00,21305.25,21502.65,22.80,8.86
2840,21283.00,21309.35,21506.75,26.00,8.94
2841,21300.00,21316.40,21514.00,2.00,9.35
2842,21308.00,21340.95,21539.55,29.90,8.64
2843,21311.00,21344.75,21546.55,28.50,8.49
2844,21315.00,21349.15,21550.10,29.60,8.51
2845,21323.00,21356.20,21553.85,26.40,8.66
2846,21341.00,21362.15,21559.65,2.80,9.15
2847,21350.00,21366.50,21568.05,0.70,9.17
2848,21356.00,21387.05,21584.55,27.60,8.75
2849,21362.00,21392.80,21590.40,23.80,8.76
2850,21369.00,21398.50,21595.95,30.00,8.81
2851,21387.00,21402.25,21599.65,0.00,9.41
2852,21392.00,21405.50,21602.95,2.10,9.48
2853,21400.00,21411.05,21612.75,1.20,9.40
2854,21404.00,21428.95,21627.55,26.50,8.95
2855,21410.00,21435.70,21633.60,22.10,8.94
2856,21413.00,21439.30,21636.75,30.00,8.94
2857,21431.00,21445.15,21642.55,0.00,9.45
2858,21434.00,21449.10,21646.55,0.70,9.41
2859,21441.00,21456.75,21657.45,1.00,9.24
2860,21448.00,21475.40,21672.85,25.30,8.89
2861,21451.00,21479.10,21679.80,21.90,8.74
2862,21458.00,21486.65,21684.30,28.00,8.84
2863,21475.00,21492.70,21690.15,0.60,9.30
2864,21481.00,21496.70,21694.15,0.00,9.38
2865,21486.00,21500.70,21702.45,0.90,9.24
2866,21493.00,21506.45,21708.00,1.40,9.30
2867,21499.00,21522.80,21720.25,27.80,9.04
2868,21519.00,21526.10,21723.50,0.00,9.78
2869,21522.00,21533.10,21730.90,0.00,9.57
2870,21525.00,21536.80,21738.00,0.00,9.39
2871,21528.00,21562.05,21759.95,30.00,8.62
2872,21532.00,21565.30,21766.85,28.70,8.52
2873,21539.00,21572.00,21772.00,22.60,8.58
2874,21546.00,21578.10,21778.20,28.00,8.61
2875,21565.00,21583.95,21781.45,0.50,9.24
2876,21572.00,21587.95,21789.45,0.10,9.20
2877,21578.00,21606.30,21804.05,24.30,8.85
2878,21584.00,21610.00,21807.40,27.50,8.95
2879,21589.00,21616.25,21813.65,30.40,8.90
2880,21608.00,21620.20,21817.60,0.30,9.54
2881,21614.00,21623.75,21821.20,1.80,9.65
2882,21620.00,21627.10,21824.50,0.00,9.78
2883,21623.00,21649.35,21847.65,26.00,8.90
2884,21626.00,21654.05,21851.50,23.10,8.87
2885,21629.00,21657.60,21855.00,29.30,8.85
2886,21633.00,21663.65,21861.05,30.90,8.77
2887,21653.00,21667.25,21864.65,1.10,9.45
2888,21660.00,21670.90,21868.30,0.00,9.60
2889,21667.00,21674.20,21875.90,0.00,9.57
2890,21670.00,21695.35,21892.80,27.80,8.98
2891,21673.00,21699.65,21897.10,25.90,8.92
2892,21676.00,21703.00,21900.40,25.30,8.91
2893,21694.00,21706.55,21903.95,2.40,9.53
2894,21702.00,21713.40,21910.80,0.20,9.58
2895,21705.00,21718.85,21920.50,0.00,9.28
2896,21708.00,21738.00,21935.95,26.20,8.77
2897,21716.00,21741.25,21942.45,20.30,8.83
2898,21722.00,21748.40,21948.85,28.00,8.82
2899,21739.00,21756.50,21954.15,0.00,9.30
2900,21742.00,21759.75,21961.55,1.30,9.11
2901,21749.00,21763.90,21965.50,0.20,9.24
2902,21756.00,21783.10,21980.65,24.30,8.90
2903,21762.00,21788.85,21986.25,24.60,8.92
2904,21765.00,21793.80,21991.20,30.00,8.84
2905,21783.00,21799.00,21996.40,1.00,9.37
2906,21789.00,21802.25,21999.65,3.60,9.49
2907,21797.00,21808.95,22010.55,1.10,9.37
2908,21801.00,21827.80,22025.25,24.90,8.92
2909,21805.00,21833.25,22030.65,22.80,8.86
2910,21811.00,21837.35,22034.75,26.00,8.94
2911,21828.00,21844.40,22042.00,2.00,9.35
2912,21836.00,21868.95,22067.55,29.90,8.64
2913,21839.00,21872.75,22074.55,28.50,8.49
2914,21843.00,21877.15,22078.10,29.60,8.51
2915,21851.00,21884.20,22081.85,26.40,8.66
2916,21869.00,21890.15,22087.65,2.80,9.15
2917,21878.00,21894.50,22096.05,0.70,9.17
2918,21884.00,21915.05,22112.55,27.60,8.75
2919,21890.00,21920.80,22118.40,23.80,8.76
2920,21897.00,21926.50,22123.95,30.00,8.81
2921,21915.00,21930.25,22127.65,0.00,9.41
2922,21920.00,21933.50,22130.95,2.10,9.48
2923,21928.00,21939.05,22140.75,1.20,9.40
2924,21932.00,21956.95,22155.55,26.50,8.95
2925,21938.00,21963.70,22161.60,22.10,8.94
2926,21941.00,21967.30,22164.75,30.00,8.94
2927,21959.00,21973.15,22170.55,0.00,9.45
2928,21962.00,21977.10,22174.55,0.70,9.41
2929,21969.00,21984.75,22185.45,1.00,9.24
2930,21976.00,22003.40,22200.85,25.30,8.89
2931,21979.00,22007.10,22207.80,21.90,8.74
2932,21986.00,22014.65,22212.30,28.00,8.84
2933,22003.00,22020.70,22218.15,0.60,9.30
2934,22009.00,22024.70,22222.15,0.00,9.38
2935,22014.00,22028.70,22230.45,0.90,9.24
2936,22021.00,22034.45,22236.00,1.40,9.30
2937,22027.00,22050.80,22248.25,27.80,9.04
2938,22047.00,22054.10,22251.50,0.00,9.78
2939,22050.00,22061.10,22258.90,0.00,9.57
2940,22053.00,22064.80,22266.00,0.00,9.39
2941,22056.00,22090.05,22287.95,30.00,8.62
2942,22060.00,22093.30,22294.85,28.70,8.52
2943,22067.00,22100.00,22300.00,22.60,8.58
2944,22074.00,22106.10,22306.20,28.00,8.61
2945,22093.00,22111.95,22309.45,0.50,9.24
2946,22100.00,22115.95,22317.45,0.10,9.20
2947,22106.00,22134.30,22332.05,24.30,8.85
2948,22112.00,22138.00,22335.40,27.50,8.95
2949,22117.00,22144.25,22341.65,30.40,8.90
2950,22136.00,22148.20,22345.60,0.30,9.54
2951,22142.00,22151.75,22349.20,1.80,9.65
2952,22148.00,22155.10,22352.50,0.00,9.78
2953,22151.00,22177.35,22375.65,26.00,8.90
2954,22154.00,22182.05,22379.50,23.10,8.87
2955,22157.00,22185.60,22383.00,29.30,8.85
2956,22161.00,22191.65,22389.05,30.90,8.77
2957,22181.00,22195.25,22392.65,1.10,9.45
2958,22188.00,22198.90,22396.30,0.00,9.60
2959,22195.00,22202.20,22403.90,0.00,9.57
2960,22198.00,22223.35,22420.80,27.80,8.98
2961,22201.00,22227.65,22425.10,25.90,8.92
2962,22204.00,22231.00,22428.40,25.30,8.91
2963,22222.00,22234.55,22431.95,2.40,9.53
2964,22230.00,22241.40,22438.80,0.20,9.58
2965,22233.00,22246.85,22448.50,0.00,9.28
2966,22236.00,22266.00,22463.95,26.20,8.77
2967,22244.00,22269.25,22470.45,20.30,8.83
2968,22250.00,22276.40,22476.85,28.00,8.82
2969,22267.00,22284.50,22482.15,0.00,9.30
2970,22270.00,22287.75,22489.55,1.30,9.11
2971,22277.00,22291.90,22493.50,0.20,9.24
2972,22284.00,22311.10,22508.65,24.30,8.90
2973,22290.00,22316.85,22514.25,24.60,8.92
2974,22293.00,22321.80,22519.20,30.00,8.84
2975,22311.00,22327.00,22524.40,1.00,9.37
2976,22317.00,22330.25,22527.65,3.60,9.49
2977,22325.00,22336.95,22538.55,1.10,9.37
2978,22329.00,22355.80,22553.25,24.90,8.92
2979,22333.00,22361.25,22558.65,22.80,8.86
2980,22339.00,22365.35,22562.75,26.00,8.94
2981,22356.00,22372.40,22570.00,2.00,9.35
2982,22364.00,22396.95,22595.55,29.90,8.64
2983,22367.00,22400.75,22602.55,28.50,8.49
2984,22371.00,22405.15,22606.10,29.60,8.51
2985,22379.00,22412.20,22609.85,26.40,8.66
2986,22397.00,22418.15,22615.65,2.80,9.15
2987,22406.00,22422.50,22624.05,0.70,9.17
2988,22412.00,22443.05,22640.55,27.60,8.75
2989,22418.00,22448.80,22646.40,23.80,8.76
2990,22425.00,22454.50,22651.95,30.00,8.81
2991,22443.00,22458.25,22655.65,0.00,9.41
2992,22448.00,22461.50,22658.95,2.10,9.48
2993,22456.00,22467.05,22668.75,1.20,9.40
2994,22460.00,22484.95,22683.55,26.50,8.95
2995,22466.00,22491.70,22689.60,22.10,8.94
2996,22469.00,22495.30,22692.75,30.00,8.94
2997,22487.00,22501.15,22698.55,0.00,9.45
2998,22490.00,22505.10,22702.55,0.70,9.41
2999,22497.00,22512.75,22713.45,1.00,9.24
3000,22504.00,22531.40,22728.85,25.30,8.89
3001,22507.00,22535.10,22735.80,21.90,8.74
3002,22514.00,22542.65,22740.30,28.00,8.84
3003,22531.00,22548.70,22746.15,0.60,9.30
3004,22537.00,22552.70,22750.15,0.00,9.38
3005,22542.00,22556.70,22758.45,0.90,9.24
3006,22549.00,22562.45,22764.00,1.40,9.30
3007,22555.00,22578.80,22776.25,27.80,9.04
3008,22575.00,22582.10,22779.50,0.00,9.78
3009,22578.00,22589.10,22786.90,0.00,9.57
3010,22581.00,22592.80,22794.00,0.00,9.39
3011,22584.00,22618.05,22815.95,30.00,8.62
3012,22588.00,22621.30,22822.85,28.70,8.52
3013,22595.00,22628.00,22828.00,22.60,8.58
3014,22602.00,22634.10,22834.20,28.00,8.61
3015,22621.00,22639.95,22837.45,0.50,9.24
3016,22628.00,22643.95,22845.45,0.10,9.20
3017,22634.00,22662.30,22860.05,24.30,8.85
3018,22640.00,22666.00,22863.40,27.50,8.95
3019,22645.00,22672.25,22869.65,30.40,8.90
3020,22664.00,22676.20,22873.60,0.30,9.54
3021,22670.00,22679.75,22877.20,1.80,9.65
3022,22676.00,22683.10,22880.50,0.00,9.78
